h0 [SinglePointCrossover,BitFlipMutation] 4042
h1 [SinglePointCrossover,LoopMoveOperator] 3946
h2 [SinglePointCrossover,LocalMoveOperator] 4036
h3 [SinglePointCrossover,SegmentMutation] 3887
h4 [SinglePointCrossover,OppositeMoveOperator] 3971
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4029
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4102
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4029
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3961
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4022
h10 [MultiPointsCrossover,BitFlipMutation] 4151
h11 [MultiPointsCrossover,LoopMoveOperator] 4031
h12 [MultiPointsCrossover,LocalMoveOperator] 4015
h13 [MultiPointsCrossover,SegmentMutation] 4069
h14 [MultiPointsCrossover,OppositeMoveOperator] 4009
