h0 [SinglePointCrossover,BitFlipMutation] 2023
h1 [SinglePointCrossover,LoopMoveOperator] 1870
h2 [SinglePointCrossover,LocalMoveOperator] 1970
h3 [SinglePointCrossover,SegmentMutation] 2017
h4 [SinglePointCrossover,OppositeMoveOperator] 1961
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2012
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1991
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2001
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1940
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2022
h10 [MultiPointsCrossover,BitFlipMutation] 1965
h11 [MultiPointsCrossover,LoopMoveOperator] 2041
h12 [MultiPointsCrossover,LocalMoveOperator] 2003
h13 [MultiPointsCrossover,SegmentMutation] 1931
h14 [MultiPointsCrossover,OppositeMoveOperator] 2003
