h0 [SinglePointCrossover,BitFlipMutation] 1905
h1 [SinglePointCrossover,LoopMoveOperator] 1922
h2 [SinglePointCrossover,LocalMoveOperator] 1984
h3 [SinglePointCrossover,SegmentMutation] 1881
h4 [SinglePointCrossover,OppositeMoveOperator] 2006
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1936
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1951
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2035
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2026
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1979
h10 [MultiPointsCrossover,BitFlipMutation] 2012
h11 [MultiPointsCrossover,LoopMoveOperator] 2012
h12 [MultiPointsCrossover,LocalMoveOperator] 2002
h13 [MultiPointsCrossover,SegmentMutation] 2050
h14 [MultiPointsCrossover,OppositeMoveOperator] 1999
