h0 [SinglePointCrossover,BitFlipMutation] 2021
h1 [SinglePointCrossover,LoopMoveOperator] 1998
h2 [SinglePointCrossover,LocalMoveOperator] 1920
h3 [SinglePointCrossover,SegmentMutation] 1980
h4 [SinglePointCrossover,OppositeMoveOperator] 1986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1934
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2003
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2005
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2000
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1941
h10 [MultiPointsCrossover,BitFlipMutation] 2089
h11 [MultiPointsCrossover,LoopMoveOperator] 1882
h12 [MultiPointsCrossover,LocalMoveOperator] 1959
h13 [MultiPointsCrossover,SegmentMutation] 2003
h14 [MultiPointsCrossover,OppositeMoveOperator] 1979
