h0 [SinglePointCrossover,BitFlipMutation] 4111
h1 [SinglePointCrossover,LoopMoveOperator] 4037
h2 [SinglePointCrossover,LocalMoveOperator] 3969
h3 [SinglePointCrossover,SegmentMutation] 4053
h4 [SinglePointCrossover,OppositeMoveOperator] 3926
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3929
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3971
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4100
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4039
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4018
h10 [MultiPointsCrossover,BitFlipMutation] 4130
h11 [MultiPointsCrossover,LoopMoveOperator] 4165
h12 [MultiPointsCrossover,LocalMoveOperator] 4004
h13 [MultiPointsCrossover,SegmentMutation] 3949
h14 [MultiPointsCrossover,OppositeMoveOperator] 3899
