h0 [SinglePointCrossover,BitFlipMutation] 1967
h1 [SinglePointCrossover,LoopMoveOperator] 1988
h2 [SinglePointCrossover,LocalMoveOperator] 2032
h3 [SinglePointCrossover,SegmentMutation] 1960
h4 [SinglePointCrossover,OppositeMoveOperator] 1919
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2040
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1986
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1906
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2026
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1963
h10 [MultiPointsCrossover,BitFlipMutation] 1928
h11 [MultiPointsCrossover,LoopMoveOperator] 1925
h12 [MultiPointsCrossover,LocalMoveOperator] 1996
h13 [MultiPointsCrossover,SegmentMutation] 1946
h14 [MultiPointsCrossover,OppositeMoveOperator] 1918
