h0 [SinglePointCrossover,BitFlipMutation] 3982
h1 [SinglePointCrossover,LoopMoveOperator] 3990
h2 [SinglePointCrossover,LocalMoveOperator] 3991
h3 [SinglePointCrossover,SegmentMutation] 3895
h4 [SinglePointCrossover,OppositeMoveOperator] 3923
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4073
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3918
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4068
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4052
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4010
h10 [MultiPointsCrossover,BitFlipMutation] 3923
h11 [MultiPointsCrossover,LoopMoveOperator] 3988
h12 [MultiPointsCrossover,LocalMoveOperator] 4071
h13 [MultiPointsCrossover,SegmentMutation] 4164
h14 [MultiPointsCrossover,OppositeMoveOperator] 3952
