h0 [SinglePointCrossover,BitFlipMutation] 1992
h1 [SinglePointCrossover,LoopMoveOperator] 1948
h2 [SinglePointCrossover,LocalMoveOperator] 1971
h3 [SinglePointCrossover,SegmentMutation] 1936
h4 [SinglePointCrossover,OppositeMoveOperator] 2048
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1997
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1998
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2036
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1969
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1995
h10 [MultiPointsCrossover,BitFlipMutation] 2012
h11 [MultiPointsCrossover,LoopMoveOperator] 1992
h12 [MultiPointsCrossover,LocalMoveOperator] 2012
h13 [MultiPointsCrossover,SegmentMutation] 1927
h14 [MultiPointsCrossover,OppositeMoveOperator] 2017
