h0 [SinglePointCrossover,BitFlipMutation] 1953
h1 [SinglePointCrossover,LoopMoveOperator] 2012
h2 [SinglePointCrossover,LocalMoveOperator] 1977
h3 [SinglePointCrossover,SegmentMutation] 1988
h4 [SinglePointCrossover,OppositeMoveOperator] 1963
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2061
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1992
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1966
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1982
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2001
h10 [MultiPointsCrossover,BitFlipMutation] 1990
h11 [MultiPointsCrossover,LoopMoveOperator] 2031
h12 [MultiPointsCrossover,LocalMoveOperator] 1957
h13 [MultiPointsCrossover,SegmentMutation] 1900
h14 [MultiPointsCrossover,OppositeMoveOperator] 2077
