h0 [SinglePointCrossover,BitFlipMutation] 1974
h1 [SinglePointCrossover,LoopMoveOperator] 2013
h2 [SinglePointCrossover,LocalMoveOperator] 1995
h3 [SinglePointCrossover,SegmentMutation] 1995
h4 [SinglePointCrossover,OppositeMoveOperator] 1963
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1952
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2022
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2044
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2001
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1908
h10 [MultiPointsCrossover,BitFlipMutation] 1950
h11 [MultiPointsCrossover,LoopMoveOperator] 1942
h12 [MultiPointsCrossover,LocalMoveOperator] 1906
h13 [MultiPointsCrossover,SegmentMutation] 1894
h14 [MultiPointsCrossover,OppositeMoveOperator] 1941
