h0 [SinglePointCrossover,BitFlipMutation] 4016
h1 [SinglePointCrossover,LoopMoveOperator] 3867
h2 [SinglePointCrossover,LocalMoveOperator] 4004
h3 [SinglePointCrossover,SegmentMutation] 3950
h4 [SinglePointCrossover,OppositeMoveOperator] 4066
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4029
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3894
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3978
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3987
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3973
h10 [MultiPointsCrossover,BitFlipMutation] 4037
h11 [MultiPointsCrossover,LoopMoveOperator] 4058
h12 [MultiPointsCrossover,LocalMoveOperator] 3957
h13 [MultiPointsCrossover,SegmentMutation] 4056
h14 [MultiPointsCrossover,OppositeMoveOperator] 4128
