h0 [SinglePointCrossover,BitFlipMutation] 4006
h1 [SinglePointCrossover,LoopMoveOperator] 3954
h2 [SinglePointCrossover,LocalMoveOperator] 4012
h3 [SinglePointCrossover,SegmentMutation] 4091
h4 [SinglePointCrossover,OppositeMoveOperator] 3903
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3974
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4071
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4048
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4001
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3960
h10 [MultiPointsCrossover,BitFlipMutation] 3985
h11 [MultiPointsCrossover,LoopMoveOperator] 4073
h12 [MultiPointsCrossover,LocalMoveOperator] 3961
h13 [MultiPointsCrossover,SegmentMutation] 3962
h14 [MultiPointsCrossover,OppositeMoveOperator] 3999
