h0 [SinglePointCrossover,BitFlipMutation] 2023
h1 [SinglePointCrossover,LoopMoveOperator] 1939
h2 [SinglePointCrossover,LocalMoveOperator] 2038
h3 [SinglePointCrossover,SegmentMutation] 2025
h4 [SinglePointCrossover,OppositeMoveOperator] 1971
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1977
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1967
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1960
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1984
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1963
h10 [MultiPointsCrossover,BitFlipMutation] 1975
h11 [MultiPointsCrossover,LoopMoveOperator] 1985
h12 [MultiPointsCrossover,LocalMoveOperator] 2025
h13 [MultiPointsCrossover,SegmentMutation] 1943
h14 [MultiPointsCrossover,OppositeMoveOperator] 1975
