h0 [SinglePointCrossover,BitFlipMutation] 3943
h1 [SinglePointCrossover,LoopMoveOperator] 3974
h2 [SinglePointCrossover,LocalMoveOperator] 3954
h3 [SinglePointCrossover,SegmentMutation] 3997
h4 [SinglePointCrossover,OppositeMoveOperator] 4206
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4013
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4001
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4155
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3922
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3929
h10 [MultiPointsCrossover,BitFlipMutation] 4015
h11 [MultiPointsCrossover,LoopMoveOperator] 3983
h12 [MultiPointsCrossover,LocalMoveOperator] 4025
h13 [MultiPointsCrossover,SegmentMutation] 4078
h14 [MultiPointsCrossover,OppositeMoveOperator] 4105
