h0 [SinglePointCrossover,BitFlipMutation] 1980
h1 [SinglePointCrossover,LoopMoveOperator] 1980
h2 [SinglePointCrossover,LocalMoveOperator] 1904
h3 [SinglePointCrossover,SegmentMutation] 1945
h4 [SinglePointCrossover,OppositeMoveOperator] 1975
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1979
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1930
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1991
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2004
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1984
h10 [MultiPointsCrossover,BitFlipMutation] 2045
h11 [MultiPointsCrossover,LoopMoveOperator] 1910
h12 [MultiPointsCrossover,LocalMoveOperator] 2052
h13 [MultiPointsCrossover,SegmentMutation] 1932
h14 [MultiPointsCrossover,OppositeMoveOperator] 2089
