h0 [SinglePointCrossover,BitFlipMutation] 4143
h1 [SinglePointCrossover,LoopMoveOperator] 3957
h2 [SinglePointCrossover,LocalMoveOperator] 4038
h3 [SinglePointCrossover,SegmentMutation] 4089
h4 [SinglePointCrossover,OppositeMoveOperator] 3948
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3999
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4090
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3872
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3916
h10 [MultiPointsCrossover,BitFlipMutation] 3890
h11 [MultiPointsCrossover,LoopMoveOperator] 4098
h12 [MultiPointsCrossover,LocalMoveOperator] 4016
h13 [MultiPointsCrossover,SegmentMutation] 3937
h14 [MultiPointsCrossover,OppositeMoveOperator] 4065
