h0 [SinglePointCrossover,BitFlipMutation] 4137
h1 [SinglePointCrossover,LoopMoveOperator] 3943
h2 [SinglePointCrossover,LocalMoveOperator] 3937
h3 [SinglePointCrossover,SegmentMutation] 3947
h4 [SinglePointCrossover,OppositeMoveOperator] 4172
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4019
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3811
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3975
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4077
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3985
h10 [MultiPointsCrossover,BitFlipMutation] 4043
h11 [MultiPointsCrossover,LoopMoveOperator] 4028
h12 [MultiPointsCrossover,LocalMoveOperator] 3950
h13 [MultiPointsCrossover,SegmentMutation] 3997
h14 [MultiPointsCrossover,OppositeMoveOperator] 3979
