h0 [SinglePointCrossover,BitFlipMutation] 1981
h1 [SinglePointCrossover,LoopMoveOperator] 1954
h2 [SinglePointCrossover,LocalMoveOperator] 2024
h3 [SinglePointCrossover,SegmentMutation] 1958
h4 [SinglePointCrossover,OppositeMoveOperator] 2037
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2032
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1937
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1953
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2020
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2043
h10 [MultiPointsCrossover,BitFlipMutation] 2002
h11 [MultiPointsCrossover,LoopMoveOperator] 1980
h12 [MultiPointsCrossover,LocalMoveOperator] 2010
h13 [MultiPointsCrossover,SegmentMutation] 1954
h14 [MultiPointsCrossover,OppositeMoveOperator] 1965
