h0 [SinglePointCrossover,BitFlipMutation] 1999
h1 [SinglePointCrossover,LoopMoveOperator] 2010
h2 [SinglePointCrossover,LocalMoveOperator] 2031
h3 [SinglePointCrossover,SegmentMutation] 1965
h4 [SinglePointCrossover,OppositeMoveOperator] 2077
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2045
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2010
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1887
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1929
h10 [MultiPointsCrossover,BitFlipMutation] 1988
h11 [MultiPointsCrossover,LoopMoveOperator] 1986
h12 [MultiPointsCrossover,LocalMoveOperator] 1957
h13 [MultiPointsCrossover,SegmentMutation] 1893
h14 [MultiPointsCrossover,OppositeMoveOperator] 2034
