h0 [SinglePointCrossover,BitFlipMutation] 3957
h1 [SinglePointCrossover,LoopMoveOperator] 3978
h2 [SinglePointCrossover,LocalMoveOperator] 4075
h3 [SinglePointCrossover,SegmentMutation] 3949
h4 [SinglePointCrossover,OppositeMoveOperator] 3986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4062
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3960
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4087
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3944
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3942
h10 [MultiPointsCrossover,BitFlipMutation] 3954
h11 [MultiPointsCrossover,LoopMoveOperator] 3975
h12 [MultiPointsCrossover,LocalMoveOperator] 4090
h13 [MultiPointsCrossover,SegmentMutation] 3940
h14 [MultiPointsCrossover,OppositeMoveOperator] 4101
