h0 [SinglePointCrossover,BitFlipMutation] 4054
h1 [SinglePointCrossover,LoopMoveOperator] 3921
h2 [SinglePointCrossover,LocalMoveOperator] 4092
h3 [SinglePointCrossover,SegmentMutation] 3926
h4 [SinglePointCrossover,OppositeMoveOperator] 4037
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4011
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4011
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3991
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4017
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4071
h10 [MultiPointsCrossover,BitFlipMutation] 4049
h11 [MultiPointsCrossover,LoopMoveOperator] 3970
h12 [MultiPointsCrossover,LocalMoveOperator] 4002
h13 [MultiPointsCrossover,SegmentMutation] 4000
h14 [MultiPointsCrossover,OppositeMoveOperator] 4048
