h0 [SinglePointCrossover,BitFlipMutation] 1997
h1 [SinglePointCrossover,LoopMoveOperator] 1986
h2 [SinglePointCrossover,LocalMoveOperator] 1956
h3 [SinglePointCrossover,SegmentMutation] 1979
h4 [SinglePointCrossover,OppositeMoveOperator] 1931
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1979
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1886
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2030
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1981
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2029
h10 [MultiPointsCrossover,BitFlipMutation] 2009
h11 [MultiPointsCrossover,LoopMoveOperator] 2037
h12 [MultiPointsCrossover,LocalMoveOperator] 2061
h13 [MultiPointsCrossover,SegmentMutation] 1977
h14 [MultiPointsCrossover,OppositeMoveOperator] 1912
