h0 [SinglePointCrossover,BitFlipMutation] 4018
h1 [SinglePointCrossover,LoopMoveOperator] 4075
h2 [SinglePointCrossover,LocalMoveOperator] 3976
h3 [SinglePointCrossover,SegmentMutation] 3928
h4 [SinglePointCrossover,OppositeMoveOperator] 3956
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4065
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4003
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3985
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3934
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3999
h10 [MultiPointsCrossover,BitFlipMutation] 3978
h11 [MultiPointsCrossover,LoopMoveOperator] 3940
h12 [MultiPointsCrossover,LocalMoveOperator] 4081
h13 [MultiPointsCrossover,SegmentMutation] 3983
h14 [MultiPointsCrossover,OppositeMoveOperator] 4079
