h0 [SinglePointCrossover,BitFlipMutation] 3924
h1 [SinglePointCrossover,LoopMoveOperator] 4073
h2 [SinglePointCrossover,LocalMoveOperator] 4009
h3 [SinglePointCrossover,SegmentMutation] 4055
h4 [SinglePointCrossover,OppositeMoveOperator] 3997
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3985
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3926
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4108
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3953
h10 [MultiPointsCrossover,BitFlipMutation] 3906
h11 [MultiPointsCrossover,LoopMoveOperator] 3992
h12 [MultiPointsCrossover,LocalMoveOperator] 4052
h13 [MultiPointsCrossover,SegmentMutation] 4017
h14 [MultiPointsCrossover,OppositeMoveOperator] 3995
