h0 [SinglePointCrossover,BitFlipMutation] 2006
h1 [SinglePointCrossover,LoopMoveOperator] 1977
h2 [SinglePointCrossover,LocalMoveOperator] 1988
h3 [SinglePointCrossover,SegmentMutation] 1924
h4 [SinglePointCrossover,OppositeMoveOperator] 1981
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1960
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2019
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1986
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1978
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1986
h10 [MultiPointsCrossover,BitFlipMutation] 2021
h11 [MultiPointsCrossover,LoopMoveOperator] 2001
h12 [MultiPointsCrossover,LocalMoveOperator] 1926
h13 [MultiPointsCrossover,SegmentMutation] 1950
h14 [MultiPointsCrossover,OppositeMoveOperator] 1997
