h0 [SinglePointCrossover,BitFlipMutation] 3881
h1 [SinglePointCrossover,LoopMoveOperator] 3988
h2 [SinglePointCrossover,LocalMoveOperator] 4034
h3 [SinglePointCrossover,SegmentMutation] 3970
h4 [SinglePointCrossover,OppositeMoveOperator] 3946
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4010
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4055
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3990
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4027
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4066
h10 [MultiPointsCrossover,BitFlipMutation] 4036
h11 [MultiPointsCrossover,LoopMoveOperator] 3928
h12 [MultiPointsCrossover,LocalMoveOperator] 3987
h13 [MultiPointsCrossover,SegmentMutation] 4104
h14 [MultiPointsCrossover,OppositeMoveOperator] 3978
