h0 [SinglePointCrossover,BitFlipMutation] 3924
h1 [SinglePointCrossover,LoopMoveOperator] 3968
h2 [SinglePointCrossover,LocalMoveOperator] 3985
h3 [SinglePointCrossover,SegmentMutation] 3984
h4 [SinglePointCrossover,OppositeMoveOperator] 4072
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4027
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3955
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4022
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3954
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4040
h10 [MultiPointsCrossover,BitFlipMutation] 3976
h11 [MultiPointsCrossover,LoopMoveOperator] 4056
h12 [MultiPointsCrossover,LocalMoveOperator] 4002
h13 [MultiPointsCrossover,SegmentMutation] 4020
h14 [MultiPointsCrossover,OppositeMoveOperator] 4015
