h0 [SinglePointCrossover,BitFlipMutation] 3994
h1 [SinglePointCrossover,LoopMoveOperator] 3993
h2 [SinglePointCrossover,LocalMoveOperator] 3892
h3 [SinglePointCrossover,SegmentMutation] 4037
h4 [SinglePointCrossover,OppositeMoveOperator] 4004
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3829
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3977
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3868
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4033
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3960
h10 [MultiPointsCrossover,BitFlipMutation] 3959
h11 [MultiPointsCrossover,LoopMoveOperator] 3997
h12 [MultiPointsCrossover,LocalMoveOperator] 3868
h13 [MultiPointsCrossover,SegmentMutation] 3995
h14 [MultiPointsCrossover,OppositeMoveOperator] 3994
