h0 [SinglePointCrossover,BitFlipMutation] 1997
h1 [SinglePointCrossover,LoopMoveOperator] 1964
h2 [SinglePointCrossover,LocalMoveOperator] 2065
h3 [SinglePointCrossover,SegmentMutation] 1942
h4 [SinglePointCrossover,OppositeMoveOperator] 1898
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2073
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1900
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2007
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2024
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1968
h10 [MultiPointsCrossover,BitFlipMutation] 1978
h11 [MultiPointsCrossover,LoopMoveOperator] 1960
h12 [MultiPointsCrossover,LocalMoveOperator] 1999
h13 [MultiPointsCrossover,SegmentMutation] 1992
h14 [MultiPointsCrossover,OppositeMoveOperator] 1983
