h0 [SinglePointCrossover,BitFlipMutation] 1950
h1 [SinglePointCrossover,LoopMoveOperator] 2060
h2 [SinglePointCrossover,LocalMoveOperator] 2062
h3 [SinglePointCrossover,SegmentMutation] 2008
h4 [SinglePointCrossover,OppositeMoveOperator] 1967
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1953
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2008
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1988
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1941
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1957
h10 [MultiPointsCrossover,BitFlipMutation] 2066
h11 [MultiPointsCrossover,LoopMoveOperator] 1902
h12 [MultiPointsCrossover,LocalMoveOperator] 1910
h13 [MultiPointsCrossover,SegmentMutation] 1959
h14 [MultiPointsCrossover,OppositeMoveOperator] 1969
