h0 [SinglePointCrossover,BitFlipMutation] 4040
h1 [SinglePointCrossover,LoopMoveOperator] 4020
h2 [SinglePointCrossover,LocalMoveOperator] 4050
h3 [SinglePointCrossover,SegmentMutation] 3942
h4 [SinglePointCrossover,OppositeMoveOperator] 4030
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3992
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4008
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4066
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3896
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3955
h10 [MultiPointsCrossover,BitFlipMutation] 4062
h11 [MultiPointsCrossover,LoopMoveOperator] 3994
h12 [MultiPointsCrossover,LocalMoveOperator] 3904
h13 [MultiPointsCrossover,SegmentMutation] 3940
h14 [MultiPointsCrossover,OppositeMoveOperator] 4101
