h0 [SinglePointCrossover,BitFlipMutation] 2020
h1 [SinglePointCrossover,LoopMoveOperator] 1984
h2 [SinglePointCrossover,LocalMoveOperator] 1961
h3 [SinglePointCrossover,SegmentMutation] 1985
h4 [SinglePointCrossover,OppositeMoveOperator] 2021
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1942
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1992
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1950
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2004
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1961
h10 [MultiPointsCrossover,BitFlipMutation] 1951
h11 [MultiPointsCrossover,LoopMoveOperator] 1984
h12 [MultiPointsCrossover,LocalMoveOperator] 2048
h13 [MultiPointsCrossover,SegmentMutation] 2029
h14 [MultiPointsCrossover,OppositeMoveOperator] 1918
