h0 [SinglePointCrossover,BitFlipMutation] 4038
h1 [SinglePointCrossover,LoopMoveOperator] 4020
h2 [SinglePointCrossover,LocalMoveOperator] 3987
h3 [SinglePointCrossover,SegmentMutation] 3966
h4 [SinglePointCrossover,OppositeMoveOperator] 4035
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3973
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4035
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3928
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3934
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4021
h10 [MultiPointsCrossover,BitFlipMutation] 3914
h11 [MultiPointsCrossover,LoopMoveOperator] 4176
h12 [MultiPointsCrossover,LocalMoveOperator] 4001
h13 [MultiPointsCrossover,SegmentMutation] 4023
h14 [MultiPointsCrossover,OppositeMoveOperator] 3949
