h0 [SinglePointCrossover,BitFlipMutation] 2024
h1 [SinglePointCrossover,LoopMoveOperator] 1946
h2 [SinglePointCrossover,LocalMoveOperator] 1976
h3 [SinglePointCrossover,SegmentMutation] 2006
h4 [SinglePointCrossover,OppositeMoveOperator] 2015
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1972
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2023
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1930
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2007
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1992
h10 [MultiPointsCrossover,BitFlipMutation] 2004
h11 [MultiPointsCrossover,LoopMoveOperator] 2004
h12 [MultiPointsCrossover,LocalMoveOperator] 1965
h13 [MultiPointsCrossover,SegmentMutation] 1827
h14 [MultiPointsCrossover,OppositeMoveOperator] 2059
