h0 [SinglePointCrossover,BitFlipMutation] 1942
h1 [SinglePointCrossover,LoopMoveOperator] 1942
h2 [SinglePointCrossover,LocalMoveOperator] 2005
h3 [SinglePointCrossover,SegmentMutation] 1983
h4 [SinglePointCrossover,OppositeMoveOperator] 1986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1941
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2006
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1890
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1896
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1992
h10 [MultiPointsCrossover,BitFlipMutation] 1935
h11 [MultiPointsCrossover,LoopMoveOperator] 2038
h12 [MultiPointsCrossover,LocalMoveOperator] 1980
h13 [MultiPointsCrossover,SegmentMutation] 1994
h14 [MultiPointsCrossover,OppositeMoveOperator] 1970
