h0 [SinglePointCrossover,BitFlipMutation] 3956
h1 [SinglePointCrossover,LoopMoveOperator] 4045
h2 [SinglePointCrossover,LocalMoveOperator] 4034
h3 [SinglePointCrossover,SegmentMutation] 4010
h4 [SinglePointCrossover,OppositeMoveOperator] 3990
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3931
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4008
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3993
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4011
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4009
h10 [MultiPointsCrossover,BitFlipMutation] 3870
h11 [MultiPointsCrossover,LoopMoveOperator] 4120
h12 [MultiPointsCrossover,LocalMoveOperator] 4033
h13 [MultiPointsCrossover,SegmentMutation] 4050
h14 [MultiPointsCrossover,OppositeMoveOperator] 3940
