h0 [SinglePointCrossover,BitFlipMutation] 2000
h1 [SinglePointCrossover,LoopMoveOperator] 1965
h2 [SinglePointCrossover,LocalMoveOperator] 2008
h3 [SinglePointCrossover,SegmentMutation] 1957
h4 [SinglePointCrossover,OppositeMoveOperator] 2008
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1878
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2021
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1992
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1975
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1967
h10 [MultiPointsCrossover,BitFlipMutation] 2055
h11 [MultiPointsCrossover,LoopMoveOperator] 2028
h12 [MultiPointsCrossover,LocalMoveOperator] 2064
h13 [MultiPointsCrossover,SegmentMutation] 1924
h14 [MultiPointsCrossover,OppositeMoveOperator] 1958
