h0 [SinglePointCrossover,BitFlipMutation] 1919
h1 [SinglePointCrossover,LoopMoveOperator] 1985
h2 [SinglePointCrossover,LocalMoveOperator] 1967
h3 [SinglePointCrossover,SegmentMutation] 2045
h4 [SinglePointCrossover,OppositeMoveOperator] 1900
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2055
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2048
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2050
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1988
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1978
h10 [MultiPointsCrossover,BitFlipMutation] 1999
h11 [MultiPointsCrossover,LoopMoveOperator] 1993
h12 [MultiPointsCrossover,LocalMoveOperator] 1963
h13 [MultiPointsCrossover,SegmentMutation] 1982
h14 [MultiPointsCrossover,OppositeMoveOperator] 1978
