h0 [SinglePointCrossover,BitFlipMutation] 4016
h1 [SinglePointCrossover,LoopMoveOperator] 3954
h2 [SinglePointCrossover,LocalMoveOperator] 4035
h3 [SinglePointCrossover,SegmentMutation] 3991
h4 [SinglePointCrossover,OppositeMoveOperator] 3936
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4013
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4067
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3909
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4015
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4085
h10 [MultiPointsCrossover,BitFlipMutation] 3983
h11 [MultiPointsCrossover,LoopMoveOperator] 3974
h12 [MultiPointsCrossover,LocalMoveOperator] 4060
h13 [MultiPointsCrossover,SegmentMutation] 3975
h14 [MultiPointsCrossover,OppositeMoveOperator] 3987
