h0 [SinglePointCrossover,BitFlipMutation] 3987
h1 [SinglePointCrossover,LoopMoveOperator] 3911
h2 [SinglePointCrossover,LocalMoveOperator] 4022
h3 [SinglePointCrossover,SegmentMutation] 3959
h4 [SinglePointCrossover,OppositeMoveOperator] 4003
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3976
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4042
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3991
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3970
h10 [MultiPointsCrossover,BitFlipMutation] 4039
h11 [MultiPointsCrossover,LoopMoveOperator] 3965
h12 [MultiPointsCrossover,LocalMoveOperator] 4072
h13 [MultiPointsCrossover,SegmentMutation] 4077
h14 [MultiPointsCrossover,OppositeMoveOperator] 3974
