h0 [SinglePointCrossover,BitFlipMutation] 3882
h1 [SinglePointCrossover,LoopMoveOperator] 4008
h2 [SinglePointCrossover,LocalMoveOperator] 3974
h3 [SinglePointCrossover,SegmentMutation] 4093
h4 [SinglePointCrossover,OppositeMoveOperator] 3940
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3982
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4054
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4030
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3891
h10 [MultiPointsCrossover,BitFlipMutation] 4069
h11 [MultiPointsCrossover,LoopMoveOperator] 3980
h12 [MultiPointsCrossover,LocalMoveOperator] 4065
h13 [MultiPointsCrossover,SegmentMutation] 4002
h14 [MultiPointsCrossover,OppositeMoveOperator] 4018
