h0 [SinglePointCrossover,BitFlipMutation] 3939
h1 [SinglePointCrossover,LoopMoveOperator] 3800
h2 [SinglePointCrossover,LocalMoveOperator] 4020
h3 [SinglePointCrossover,SegmentMutation] 4126
h4 [SinglePointCrossover,OppositeMoveOperator] 3982
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3976
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4127
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3932
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3884
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4088
h10 [MultiPointsCrossover,BitFlipMutation] 4102
h11 [MultiPointsCrossover,LoopMoveOperator] 3997
h12 [MultiPointsCrossover,LocalMoveOperator] 4006
h13 [MultiPointsCrossover,SegmentMutation] 3989
h14 [MultiPointsCrossover,OppositeMoveOperator] 4032
