h0 [SinglePointCrossover,BitFlipMutation] 4039
h1 [SinglePointCrossover,LoopMoveOperator] 4011
h2 [SinglePointCrossover,LocalMoveOperator] 3993
h3 [SinglePointCrossover,SegmentMutation] 3971
h4 [SinglePointCrossover,OppositeMoveOperator] 4026
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4030
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4057
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3964
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3981
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3998
h10 [MultiPointsCrossover,BitFlipMutation] 3963
h11 [MultiPointsCrossover,LoopMoveOperator] 3958
h12 [MultiPointsCrossover,LocalMoveOperator] 3967
h13 [MultiPointsCrossover,SegmentMutation] 4002
h14 [MultiPointsCrossover,OppositeMoveOperator] 4040
