h0 [SinglePointCrossover,BitFlipMutation] 4005
h1 [SinglePointCrossover,LoopMoveOperator] 3960
h2 [SinglePointCrossover,LocalMoveOperator] 3968
h3 [SinglePointCrossover,SegmentMutation] 4053
h4 [SinglePointCrossover,OppositeMoveOperator] 3998
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3985
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3996
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3992
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3999
h10 [MultiPointsCrossover,BitFlipMutation] 4018
h11 [MultiPointsCrossover,LoopMoveOperator] 4014
h12 [MultiPointsCrossover,LocalMoveOperator] 4065
h13 [MultiPointsCrossover,SegmentMutation] 4031
h14 [MultiPointsCrossover,OppositeMoveOperator] 3904
