h0 [SinglePointCrossover,BitFlipMutation] 4047
h1 [SinglePointCrossover,LoopMoveOperator] 4014
h2 [SinglePointCrossover,LocalMoveOperator] 4038
h3 [SinglePointCrossover,SegmentMutation] 4084
h4 [SinglePointCrossover,OppositeMoveOperator] 4035
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4065
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4006
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3930
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3994
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4004
h10 [MultiPointsCrossover,BitFlipMutation] 3955
h11 [MultiPointsCrossover,LoopMoveOperator] 3911
h12 [MultiPointsCrossover,LocalMoveOperator] 3981
h13 [MultiPointsCrossover,SegmentMutation] 3964
h14 [MultiPointsCrossover,OppositeMoveOperator] 3972
