h0 [SinglePointCrossover,BitFlipMutation] 4062
h1 [SinglePointCrossover,LoopMoveOperator] 3964
h2 [SinglePointCrossover,LocalMoveOperator] 4061
h3 [SinglePointCrossover,SegmentMutation] 4017
h4 [SinglePointCrossover,OppositeMoveOperator] 3984
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4095
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4056
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3930
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4001
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3899
h10 [MultiPointsCrossover,BitFlipMutation] 3988
h11 [MultiPointsCrossover,LoopMoveOperator] 3986
h12 [MultiPointsCrossover,LocalMoveOperator] 4070
h13 [MultiPointsCrossover,SegmentMutation] 3951
h14 [MultiPointsCrossover,OppositeMoveOperator] 3936
