h0 [SinglePointCrossover,BitFlipMutation] 1993
h1 [SinglePointCrossover,LoopMoveOperator] 1976
h2 [SinglePointCrossover,LocalMoveOperator] 1986
h3 [SinglePointCrossover,SegmentMutation] 1947
h4 [SinglePointCrossover,OppositeMoveOperator] 2057
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2083
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1967
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2025
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1923
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1872
h10 [MultiPointsCrossover,BitFlipMutation] 1962
h11 [MultiPointsCrossover,LoopMoveOperator] 1953
h12 [MultiPointsCrossover,LocalMoveOperator] 1984
h13 [MultiPointsCrossover,SegmentMutation] 1985
h14 [MultiPointsCrossover,OppositeMoveOperator] 2037
