h0 [SinglePointCrossover,BitFlipMutation] 1976
h1 [SinglePointCrossover,LoopMoveOperator] 1946
h2 [SinglePointCrossover,LocalMoveOperator] 1917
h3 [SinglePointCrossover,SegmentMutation] 1919
h4 [SinglePointCrossover,OppositeMoveOperator] 1973
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1997
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2007
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1972
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2046
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1968
h10 [MultiPointsCrossover,BitFlipMutation] 1877
h11 [MultiPointsCrossover,LoopMoveOperator] 2058
h12 [MultiPointsCrossover,LocalMoveOperator] 2024
h13 [MultiPointsCrossover,SegmentMutation] 2055
h14 [MultiPointsCrossover,OppositeMoveOperator] 2015
