h0 [SinglePointCrossover,BitFlipMutation] 3914
h1 [SinglePointCrossover,LoopMoveOperator] 3940
h2 [SinglePointCrossover,LocalMoveOperator] 3942
h3 [SinglePointCrossover,SegmentMutation] 4038
h4 [SinglePointCrossover,OppositeMoveOperator] 4048
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3950
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4014
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4086
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4025
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3985
h10 [MultiPointsCrossover,BitFlipMutation] 4084
h11 [MultiPointsCrossover,LoopMoveOperator] 4050
h12 [MultiPointsCrossover,LocalMoveOperator] 3932
h13 [MultiPointsCrossover,SegmentMutation] 4041
h14 [MultiPointsCrossover,OppositeMoveOperator] 3951
