h0 [SinglePointCrossover,BitFlipMutation] 1990
h1 [SinglePointCrossover,LoopMoveOperator] 2047
h2 [SinglePointCrossover,LocalMoveOperator] 1939
h3 [SinglePointCrossover,SegmentMutation] 1912
h4 [SinglePointCrossover,OppositeMoveOperator] 1973
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1991
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1970
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1937
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1959
h10 [MultiPointsCrossover,BitFlipMutation] 2011
h11 [MultiPointsCrossover,LoopMoveOperator] 1981
h12 [MultiPointsCrossover,LocalMoveOperator] 1915
h13 [MultiPointsCrossover,SegmentMutation] 2012
h14 [MultiPointsCrossover,OppositeMoveOperator] 2051
