h0 [SinglePointCrossover,BitFlipMutation] 2048
h1 [SinglePointCrossover,LoopMoveOperator] 1969
h2 [SinglePointCrossover,LocalMoveOperator] 1957
h3 [SinglePointCrossover,SegmentMutation] 2033
h4 [SinglePointCrossover,OppositeMoveOperator] 1956
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1942
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1981
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2003
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2014
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1978
h10 [MultiPointsCrossover,BitFlipMutation] 2032
h11 [MultiPointsCrossover,LoopMoveOperator] 1955
h12 [MultiPointsCrossover,LocalMoveOperator] 2022
h13 [MultiPointsCrossover,SegmentMutation] 1949
h14 [MultiPointsCrossover,OppositeMoveOperator] 1961
