h0 [SinglePointCrossover,BitFlipMutation] 3961
h1 [SinglePointCrossover,LoopMoveOperator] 3971
h2 [SinglePointCrossover,LocalMoveOperator] 3937
h3 [SinglePointCrossover,SegmentMutation] 3931
h4 [SinglePointCrossover,OppositeMoveOperator] 3893
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4099
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4192
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4003
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3910
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4046
h10 [MultiPointsCrossover,BitFlipMutation] 4084
h11 [MultiPointsCrossover,LoopMoveOperator] 4114
h12 [MultiPointsCrossover,LocalMoveOperator] 4004
h13 [MultiPointsCrossover,SegmentMutation] 3971
h14 [MultiPointsCrossover,OppositeMoveOperator] 3884
