h0 [SinglePointCrossover,BitFlipMutation] 4055
h1 [SinglePointCrossover,LoopMoveOperator] 4045
h2 [SinglePointCrossover,LocalMoveOperator] 3993
h3 [SinglePointCrossover,SegmentMutation] 4020
h4 [SinglePointCrossover,OppositeMoveOperator] 3998
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3926
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4100
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3922
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3995
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3925
h10 [MultiPointsCrossover,BitFlipMutation] 4095
h11 [MultiPointsCrossover,LoopMoveOperator] 3954
h12 [MultiPointsCrossover,LocalMoveOperator] 4050
h13 [MultiPointsCrossover,SegmentMutation] 3992
h14 [MultiPointsCrossover,OppositeMoveOperator] 3930
