h0 [SinglePointCrossover,BitFlipMutation] 4088
h1 [SinglePointCrossover,LoopMoveOperator] 3965
h2 [SinglePointCrossover,LocalMoveOperator] 3987
h3 [SinglePointCrossover,SegmentMutation] 4115
h4 [SinglePointCrossover,OppositeMoveOperator] 3944
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4053
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3923
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4115
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4001
h10 [MultiPointsCrossover,BitFlipMutation] 4031
h11 [MultiPointsCrossover,LoopMoveOperator] 3919
h12 [MultiPointsCrossover,LocalMoveOperator] 3889
h13 [MultiPointsCrossover,SegmentMutation] 4011
h14 [MultiPointsCrossover,OppositeMoveOperator] 3970
