h0 [SinglePointCrossover,BitFlipMutation] 3971
h1 [SinglePointCrossover,LoopMoveOperator] 3982
h2 [SinglePointCrossover,LocalMoveOperator] 3914
h3 [SinglePointCrossover,SegmentMutation] 3930
h4 [SinglePointCrossover,OppositeMoveOperator] 3988
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3965
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4114
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3965
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4064
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3952
h10 [MultiPointsCrossover,BitFlipMutation] 4030
h11 [MultiPointsCrossover,LoopMoveOperator] 3991
h12 [MultiPointsCrossover,LocalMoveOperator] 4078
h13 [MultiPointsCrossover,SegmentMutation] 4077
h14 [MultiPointsCrossover,OppositeMoveOperator] 3979
