h0 [SinglePointCrossover,BitFlipMutation] 3940
h1 [SinglePointCrossover,LoopMoveOperator] 3952
h2 [SinglePointCrossover,LocalMoveOperator] 4025
h3 [SinglePointCrossover,SegmentMutation] 3964
h4 [SinglePointCrossover,OppositeMoveOperator] 4012
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4026
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4087
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4040
h10 [MultiPointsCrossover,BitFlipMutation] 4131
h11 [MultiPointsCrossover,LoopMoveOperator] 3980
h12 [MultiPointsCrossover,LocalMoveOperator] 3928
h13 [MultiPointsCrossover,SegmentMutation] 4024
h14 [MultiPointsCrossover,OppositeMoveOperator] 3920
