h0 [SinglePointCrossover,BitFlipMutation] 3897
h1 [SinglePointCrossover,LoopMoveOperator] 4016
h2 [SinglePointCrossover,LocalMoveOperator] 3893
h3 [SinglePointCrossover,SegmentMutation] 3944
h4 [SinglePointCrossover,OppositeMoveOperator] 3929
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3918
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3968
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4022
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3967
h10 [MultiPointsCrossover,BitFlipMutation] 3961
h11 [MultiPointsCrossover,LoopMoveOperator] 3923
h12 [MultiPointsCrossover,LocalMoveOperator] 4016
h13 [MultiPointsCrossover,SegmentMutation] 4022
h14 [MultiPointsCrossover,OppositeMoveOperator] 3973
