h0 [SinglePointCrossover,BitFlipMutation] 2016
h1 [SinglePointCrossover,LoopMoveOperator] 1966
h2 [SinglePointCrossover,LocalMoveOperator] 2043
h3 [SinglePointCrossover,SegmentMutation] 1938
h4 [SinglePointCrossover,OppositeMoveOperator] 1980
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2003
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1999
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1932
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2075
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2063
h10 [MultiPointsCrossover,BitFlipMutation] 1936
h11 [MultiPointsCrossover,LoopMoveOperator] 2038
h12 [MultiPointsCrossover,LocalMoveOperator] 1945
h13 [MultiPointsCrossover,SegmentMutation] 1904
h14 [MultiPointsCrossover,OppositeMoveOperator] 2012
