h0 [SinglePointCrossover,BitFlipMutation] 4029
h1 [SinglePointCrossover,LoopMoveOperator] 3961
h2 [SinglePointCrossover,LocalMoveOperator] 3997
h3 [SinglePointCrossover,SegmentMutation] 4037
h4 [SinglePointCrossover,OppositeMoveOperator] 3974
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4042
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3943
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4040
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4054
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3986
h10 [MultiPointsCrossover,BitFlipMutation] 4017
h11 [MultiPointsCrossover,LoopMoveOperator] 4009
h12 [MultiPointsCrossover,LocalMoveOperator] 4012
h13 [MultiPointsCrossover,SegmentMutation] 3908
h14 [MultiPointsCrossover,OppositeMoveOperator] 3991
