h0 [SinglePointCrossover,BitFlipMutation] 4073
h1 [SinglePointCrossover,LoopMoveOperator] 3970
h2 [SinglePointCrossover,LocalMoveOperator] 4099
h3 [SinglePointCrossover,SegmentMutation] 4002
h4 [SinglePointCrossover,OppositeMoveOperator] 3960
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4000
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3958
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3914
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3856
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4052
h10 [MultiPointsCrossover,BitFlipMutation] 3997
h11 [MultiPointsCrossover,LoopMoveOperator] 4105
h12 [MultiPointsCrossover,LocalMoveOperator] 3935
h13 [MultiPointsCrossover,SegmentMutation] 3930
h14 [MultiPointsCrossover,OppositeMoveOperator] 4149
