h0 [SinglePointCrossover,BitFlipMutation] 4013
h1 [SinglePointCrossover,LoopMoveOperator] 4173
h2 [SinglePointCrossover,LocalMoveOperator] 3998
h3 [SinglePointCrossover,SegmentMutation] 4022
h4 [SinglePointCrossover,OppositeMoveOperator] 3898
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3994
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4011
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3926
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3961
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3968
h10 [MultiPointsCrossover,BitFlipMutation] 3993
h11 [MultiPointsCrossover,LoopMoveOperator] 3996
h12 [MultiPointsCrossover,LocalMoveOperator] 4100
h13 [MultiPointsCrossover,SegmentMutation] 3980
h14 [MultiPointsCrossover,OppositeMoveOperator] 3967
