h0 [SinglePointCrossover,BitFlipMutation] 3877
h1 [SinglePointCrossover,LoopMoveOperator] 4001
h2 [SinglePointCrossover,LocalMoveOperator] 3952
h3 [SinglePointCrossover,SegmentMutation] 4049
h4 [SinglePointCrossover,OppositeMoveOperator] 3946
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4095
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4024
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3941
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4076
h10 [MultiPointsCrossover,BitFlipMutation] 4108
h11 [MultiPointsCrossover,LoopMoveOperator] 3907
h12 [MultiPointsCrossover,LocalMoveOperator] 4044
h13 [MultiPointsCrossover,SegmentMutation] 3955
h14 [MultiPointsCrossover,OppositeMoveOperator] 4036
