h0 [SinglePointCrossover,BitFlipMutation] 1952
h1 [SinglePointCrossover,LoopMoveOperator] 2008
h2 [SinglePointCrossover,LocalMoveOperator] 1972
h3 [SinglePointCrossover,SegmentMutation] 1976
h4 [SinglePointCrossover,OppositeMoveOperator] 1925
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2036
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2021
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1940
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1960
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1981
h10 [MultiPointsCrossover,BitFlipMutation] 1967
h11 [MultiPointsCrossover,LoopMoveOperator] 1993
h12 [MultiPointsCrossover,LocalMoveOperator] 1990
h13 [MultiPointsCrossover,SegmentMutation] 2004
h14 [MultiPointsCrossover,OppositeMoveOperator] 1975
