h0 [SinglePointCrossover,BitFlipMutation] 3991
h1 [SinglePointCrossover,LoopMoveOperator] 3946
h2 [SinglePointCrossover,LocalMoveOperator] 3991
h3 [SinglePointCrossover,SegmentMutation] 3898
h4 [SinglePointCrossover,OppositeMoveOperator] 3993
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4095
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4092
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3931
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3949
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4021
h10 [MultiPointsCrossover,BitFlipMutation] 3934
h11 [MultiPointsCrossover,LoopMoveOperator] 4047
h12 [MultiPointsCrossover,LocalMoveOperator] 4039
h13 [MultiPointsCrossover,SegmentMutation] 4027
h14 [MultiPointsCrossover,OppositeMoveOperator] 4046
